ID,Type,Air_Temperature_K,ProcessTemperature_K,Rotational_speed,Torque,Tool_wear,Failure,TWF,HDF,PWF,OSF,RNF
L56440,L,298.2,309,1377,57.8,8,0,0,0,0,0,0
H38675,H,298.3,309,1470,38.4,10,0,0,0,0,0,0
M24122,M,298.3,309.1,1404,47,15,0,0,0,0,0,0
L56443,L,298.3,309.1,1593,40.1,18,0,0,0,0,0,0
M24124,M,298.3,309,1526,36.9,20,0,0,0,0,0,0
M24125,M,298.3,308.9,1390,49.7,23,0,0,0,0,0,0
L56446,L,298.2,308.9,1737,25.5,26,0,0,0,0,0,0
L56447,L,298.2,308.8,1362,57.3,28,0,0,0,0,0,0
L56448,L,298.2,308.8,1666,31.5,30,0,0,0,0,0,0
L56449,L,298.2,308.8,1354,60.9,32,0,0,0,0,0,0
L56450,L,298.2,308.8,1302,60.4,34,0,0,0,0,0,0
L56451,L,298.2,308.7,1991,20.5,36,0,0,0,0,0,0
L56452,L,298.2,308.6,1353,54.1,38,0,0,0,0,0,0
H38687,H,298.2,308.7,1520,35.7,40,0,0,0,0,0,0
L56454,L,298.2,308.7,1428,54.9,45,0,0,0,0,0,0
L56455,L,298.2,308.7,1605,29.4,47,0,0,0,0,0,0
L56456,L,298.1,308.7,1691,30.3,49,0,0,0,0,0,0
L56457,L,298.2,308.7,1447,48.4,51,0,0,0,0,0,0
H38692,H,298.2,308.8,1606,39.9,53,0,0,0,0,0,0
M24139,M,298.2,308.8,1645,28.2,58,0,0,0,0,0,0
H38694,H,298.2,308.8,1470,43.3,61,0,0,0,0,0,0
L56461,L,298.2,308.9,1336,45,66,0,0,0,0,0,0
M24142,M,298.2,308.9,1414,44.3,68,0,0,0,0,0,0
M24143,M,298.3,309,1802,27.5,71,0,0,0,0,0,0
L56464,L,298.2,308.9,1683,31.7,74,0,0,0,0,0,0
M24145,M,298.2,309,1410,47.6,76,0,0,0,0,0,0
L56466,L,298.2,308.9,1605,32,79,0,0,0,0,0,0
L56467,L,298.2,308.9,1709,28.1,81,0,0,0,0,0,0
L56468,L,298.2,308.9,1444,53.1,83,0,0,0,0,0,0
L56469,L,298.2,308.9,1367,45,85,0,0,0,0,0,0
L56470,L,298.2,309,1418,44.2,87,0,0,0,0,0,0
L56471,L,298.2,309,1353,57.8,89,0,0,0,0,0,0
L56472,L,298.2,309,1643,34.1,91,0,0,0,0,0,0
L56473,L,298.3,309.1,1437,38,93,0,0,0,0,0,0
L56474,L,298.1,309,1437,36.2,95,0,0,0,0,0,0
M24155,M,298.2,309,1413,47.9,97,0,0,0,0,0,0
H38710,H,298.2,309,1524,39.1,100,0,0,0,0,0,0
M24157,M,298.1,308.9,1479,43.4,105,0,0,0,0,0,0
L56478,L,298.1,308.9,1313,50.6,108,0,0,0,0,0,0
M24159,M,298.1,308.9,1335,50.4,110,0,0,0,0,0,0
L56480,L,298.1,308.9,1367,41.9,113,0,0,0,0,0,0
M24161,M,298.1,308.9,1459,50.3,115,0,0,0,0,0,0
M24162,M,298.1,308.9,1804,25.1,118,0,0,0,0,0,0
L56483,L,298.2,309,1491,38.3,121,0,0,0,0,0,0
L56484,L,298.3,309.1,1537,43,123,0,0,0,0,0,0
H38719,H,298.3,309.1,1646,30.2,125,0,0,0,0,0,0
M24166,M,298.3,309.2,1783,28.3,130,0,0,0,0,0,0
L56487,L,298.3,309.1,1395,49.8,133,0,0,0,0,0,0
L56488,L,298.4,309.1,1423,48,135,0,0,0,0,0,0
L56489,L,298.3,309.2,1562,37.6,137,0,0,0,0,0,0
L56490,L,298.4,309.3,1549,40.8,139,0,0,0,0,0,0
L56491,L,298.4,309.4,1540,43.2,141,0,0,0,0,0,0
H38726,H,298.5,309.4,1573,33.6,143,0,0,0,0,0,0
L56493,L,298.5,309.4,1418,45.1,148,0,0,0,0,0,0
M24174,M,298.5,309.4,1565,33.7,150,0,0,0,0,0,0
L56495,L,298.5,309.5,1569,41,153,0,0,0,0,0,0
H38730,H,298.5,309.4,1417,41.2,155,0,0,0,0,0,0
L56497,L,298.5,309.5,1480,38.1,160,0,0,0,0,0,0
L56498,L,298.5,309.4,1364,44.5,162,0,0,0,0,0,0
L56499,L,298.5,309.4,1911,21.5,164,0,0,0,0,0,0
L56500,L,298.4,309.3,1409,43.1,166,0,0,0,0,0,0
L56501,L,298.4,309.2,1335,53.5,168,0,0,0,0,0,0
M24182,M,298.5,309.3,1512,38.1,170,0,0,0,0,0,0
L56503,L,298.6,309.4,1447,40.2,173,0,0,0,0,0,0
L56504,L,298.6,309.3,1537,37.6,175,0,0,0,0,0,0
M24185,M,298.6,309.3,1510,40.8,177,0,0,0,0,0,0
L56506,L,298.6,309.3,1677,31.2,180,0,0,0,0,0,0
L56507,L,298.5,309.2,1504,33.7,182,0,0,0,0,0,0
H38742,H,298.5,309.1,2051,19,184,0,0,0,0,0,0
L56509,L,298.5,309.1,1474,41.3,189,0,0,0,0,0,0
M24190,M,298.4,309,1507,36.1,191,0,0,0,0,0,0
L56511,L,298.4,308.9,1496,37.9,194,0,0,0,0,0,0
M24192,M,298.5,309,1921,22,196,0,0,0,0,0,0
L56513,L,298.5,309,1450,40.5,199,0,0,0,0,0,0
L56514,L,298.4,308.9,1402,44.8,201,0,0,0,0,0,0
L56515,L,298.4,308.9,1501,50,203,0,0,0,0,0,0
L56516,L,298.5,308.9,1725,31.9,205,0,0,0,0,0,0
H38751,H,298.5,308.9,1500,40.3,207,0,0,0,0,0,0
H38752,H,298.5,309,1531,30.8,212,0,0,0,0,0,0
L56519,L,298.5,309,1458,44.8,217,0,0,0,0,0,0
H38754,H,298.4,308.9,1577,37.1,0,0,0,0,0,0,0
M24201,M,298.3,308.9,1363,46.1,5,0,0,0,0,0,0
H38756,H,298.3,308.9,1706,31.8,8,0,0,0,0,0,0
M24203,M,298.3,308.8,1391,50.4,13,0,0,0,0,0,0
L56524,L,298.2,308.8,1616,33.7,16,0,0,0,0,0,0
L56525,L,298.2,308.8,1442,47,18,0,0,0,0,0,0
M24206,M,298.2,308.8,1626,40.4,20,0,0,0,0,0,0
M24207,M,298.2,308.7,1426,42.6,23,0,0,0,0,0,0
L56528,L,298.2,308.7,1436,49.1,26,0,0,0,0,0,0
M24209,M,298.2,308.7,1599,36.2,28,0,0,0,0,0,0
L56530,L,298.2,308.7,2186,17.8,31,0,0,0,0,0,0
L56531,L,298.3,308.8,1645,30.4,33,0,0,0,0,0,0
L56532,L,298.2,308.7,1780,27.9,35,0,0,0,0,0,0
L56533,L,298.2,308.8,1345,44.3,37,0,0,0,0,0,0
M24214,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,0
L56535,L,298.3,308.9,1708,28,42,0,0,0,0,0,0
L56536,L,298.3,308.9,1270,52.7,44,0,0,0,0,0,0
M24217,M,298.3,308.9,1646,25.4,46,0,0,0,0,0,0
L56538,L,298.2,308.7,1407,45.1,49,0,0,0,0,0,0
M24219,M,298.1,308.7,1581,47.4,51,0,0,0,0,0,0
L56540,L,298,308.6,1532,42.6,54,0,0,0,0,0,0
L56541,L,298,308.6,1610,33.1,56,0,0,0,0,0,0
M24222,M,298,308.5,1682,33,58,0,0,0,0,0,0
L56543,L,297.9,308.5,1519,34.3,61,0,0,0,0,0,0
L56544,L,297.9,308.5,1683,28.5,63,0,0,0,0,0,0
M24225,M,298,308.6,1254,55.8,65,0,0,0,0,0,0
L56546,L,298,308.5,1461,48,68,0,0,0,0,0,0
L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0
L56548,L,297.7,308.4,1510,38.6,72,0,0,0,0,0,0
M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0
H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0
L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,0
L56552,L,297.7,308.4,1487,41.4,84,0,0,0,0,0,0
L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0
M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0
H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0
H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0
H38791,H,297.7,308.3,1488,41,101,0,0,0,0,0,0
L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0
L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0
L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0
M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0
L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0
H38797,H,297.5,308.1,1548,38.2,117,0,0,0,0,0,0
M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0
M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,0
M24246,M,297.5,308,2033,16.7,128,0,0,0,0,0,0
H38801,H,297.4,307.9,1390,52,131,0,0,0,0,0,0
M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0
L56569,L,297.6,308,1258,57.4,139,0,0,0,0,0,0
M24250,M,297.5,308,1560,39,141,0,0,0,0,0,0
H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0
L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0
H38807,H,297.7,308.2,1489,43,151,0,0,0,0,0,0
L56574,L,297.7,308.2,1334,53,156,0,0,0,0,0,0
L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0
L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0
M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0
H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0
L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0
L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0
M24261,M,297.7,308.2,1720,25.6,174,0,0,0,0,0,0
L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0
L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0
L56584,L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0
M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0
M24266,M,297.7,308.1,2189,15.6,186,0,0,0,0,0,0
L56587,L,297.8,308.3,1435,50.1,189,0,0,0,0,0,0
H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0
L56589,L,298,308.5,1664,28.3,196,0,0,0,0,0,0
M24270,M,298,308.5,1666,31,198,0,0,0,0,0,0
L56591,L,298,308.5,1404,46.6,201,0,0,0,0,0,0
L56592,L,298,308.5,1702,26.7,203,0,0,0,0,0,0
L56593,L,298.1,308.6,1439,44.9,205,0,0,0,0,0,0
L56594,L,298.1,308.6,1354,53.9,207,1,0,0,0,1,0
M24275,M,298.2,308.7,1361,44.2,0,0,0,0,0,0,0
M24276,M,298.1,308.5,1463,45.9,3,0,0,0,0,0,0
H38831,H,298.1,308.4,1515,43.8,6,0,0,0,0,0,0
L56598,L,298,308.4,1432,46.2,11,0,0,0,0,0,0
L56599,L,298,308.4,1911,22,13,0,0,0,0,0,0
L56600,L,298,308.4,1472,42,15,0,0,0,0,0,0
M24281,M,298.1,308.5,1382,54.5,17,0,0,0,0,0,0
L56602,L,298.1,308.5,1665,29.6,20,0,0,0,0,0,0
L56603,L,298.1,308.5,1676,30.5,22,0,0,0,0,0,0
M24284,M,298,308.5,1585,33,24,0,0,0,0,0,0
M24285,M,298.1,308.6,1415,46.3,27,0,0,0,0,0,0
L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0
L56607,L,298.2,308.8,1540,34.8,32,0,0,0,0,0,0
H38842,H,298.2,308.8,1837,28.4,34,0,0,0,0,0,0
L56609,L,298.2,308.8,1498,36,39,0,0,0,0,0,0
L56610,L,298.1,308.7,1671,28.8,41,0,0,0,0,0,0
L56611,L,298,308.6,1430,57,43,0,0,0,0,0,0
L56612,L,298,308.7,1619,40.1,45,0,0,0,0,0,0
M24293,M,298,308.7,1430,51.9,47,0,0,0,0,0,0
L56614,L,298,308.6,1626,33.3,50,0,0,0,0,0,0
L56615,L,298,308.7,1443,49.3,52,0,0,0,0,0,0
L56616,L,298,308.6,1481,42.5,54,0,0,0,0,0,0
M24297,M,298.1,308.7,1527,43,56,0,0,0,0,0,0
M24298,M,298.1,308.7,1315,56.8,59,0,0,0,0,0,0
M24299,M,298.1,308.8,1433,48.2,62,0,0,0,0,0,0
M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,0
L56621,L,298.1,308.8,1432,43.4,68,0,0,0,0,0,0
M24302,M,298.1,308.8,1394,47.9,70,0,0,0,0,0,0
H38857,H,298,308.8,1411,53.8,73,0,0,0,0,0,0
L56624,L,298.1,308.9,2136,15.9,78,0,0,0,0,0,0
M24305,M,298.2,309,1446,45.8,80,0,0,0,0,0,0
H38860,H,298.1,308.9,1388,53.5,83,0,0,0,0,0,0
M24307,M,298.1,308.9,1323,51.7,88,0,0,0,0,0,0
L56628,L,298.2,309,1780,29.3,91,0,0,0,0,0,0
M24309,M,298.1,308.8,1434,41.8,93,0,0,0,0,0,0
M24310,M,298,308.7,1494,42.6,96,0,0,0,0,0,0
H38865,H,298,308.7,1536,39.6,99,0,0,0,0,0,0
M24312,M,298,308.7,1392,53.4,104,0,0,0,0,0,0
H38867,H,298.2,309,1360,56.8,107,0,0,0,0,0,0
L56634,L,298.4,309.2,1583,35.4,112,0,0,0,0,0,0
L56635,L,298.5,309.2,1983,20.2,114,0,0,0,0,0,0
L56636,L,298.5,309.3,1630,33.3,116,0,0,0,0,0,0
M24317,M,298.5,309.3,1692,26.7,118,0,0,0,0,0,0
L56638,L,298.4,309.1,1417,40.6,121,0,0,0,0,0,0
L56639,L,298.4,309.1,1579,36.1,123,0,0,0,0,0,0
M24320,M,298.4,309.2,1399,45.2,125,0,0,0,0,0,0
M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0
L56642,L,298.5,309.3,1570,40.1,131,0,0,0,0,0,0
M24323,M,298.5,309.3,1552,36.8,133,0,0,0,0,0,0
L56644,L,298.6,309.4,1440,48.2,136,0,0,0,0,0,0
M24325,M,298.6,309.4,1460,43.8,138,0,0,0,0,0,0
L56646,L,298.6,309.4,1471,48,141,0,0,0,0,0,0
L56647,L,298.6,309.3,1702,27.6,143,0,0,0,0,0,0
L56648,L,298.6,309.4,1375,55.4,145,0,0,0,0,0,0
L56649,L,298.6,309.4,1698,33.2,147,0,0,0,0,0,0
H38884,H,298.6,309.4,1439,47.1,149,0,0,0,0,0,0
M24331,M,298.6,309.4,1774,27.5,154,0,0,0,0,0,0
M24332,M,298.7,309.4,1375,48.3,157,0,0,0,0,0,0
L56653,L,298.7,309.5,1446,40,160,0,0,0,0,0,0
M24334,M,298.7,309.6,1455,46.8,162,0,0,0,0,0,0
L56655,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,0
M24336,M,298.8,309.6,1692,31.9,167,0,0,0,0,0,0
M24337,M,298.8,309.6,1693,33.3,170,0,0,0,0,0,0
L56658,L,298.8,309.6,1890,24,173,0,0,0,0,0,0
H38893,H,298.9,309.6,1600,33.5,175,0,0,0,0,0,0
M24340,M,298.9,309.6,1434,43.8,180,0,0,0,0,0,0
L56661,L,298.9,309.6,1365,50.9,183,0,0,0,0,0,0
H38896,H,298.8,309.6,1309,57.4,185,0,0,0,0,0,0
H38897,H,298.9,309.6,1546,35.3,190,0,0,0,0,0,0
L56664,L,298.9,309.6,1663,33.7,195,0,0,0,0,0,0
L56665,L,298.9,309.6,1589,34.2,197,0,0,0,0,0,0
M24346,M,298.9,309.6,1472,46,199,0,0,0,0,0,0
L56667,L,298.9,309.6,1583,39.8,202,0,0,0,0,0,0
M24348,M,298.9,309.6,1567,34.5,204,0,0,0,0,0,0
L56669,L,298.9,309.7,1407,41.9,207,0,0,0,0,0,0
M24350,M,299,309.7,1418,44.7,209,0,0,0,0,0,0
M24351,M,299,309.7,1489,40.7,212,0,0,0,0,0,0
L56672,L,299.1,309.9,1586,36.6,215,0,0,0,0,0,0
L56673,L,299.1,309.8,1398,55.4,217,1,0,0,0,1,0
L56674,L,299.2,309.9,1516,41.4,219,0,0,0,0,0,0
H38909,H,299.3,310,1373,44.8,221,0,0,0,0,0,0
M24356,M,299.2,310,1349,50.4,226,0,0,0,0,0,0
H38911,H,299.1,309.9,1443,40.3,0,0,0,0,0,0,0
H38912,H,299.2,310.1,1542,36.1,5,0,0,0,0,0,0
L56679,L,299.2,310.1,1534,37.7,10,0,0,0,0,0,0
L56680,L,299.2,310.2,1697,30.6,12,0,0,0,0,0,0
L56681,L,299.3,310.3,1396,47.4,14,0,0,0,0,0,0
L56682,L,299.3,310.2,1495,49.2,16,0,0,0,0,0,0
M24363,M,299.2,310.3,1551,44.8,18,0,0,0,0,0,0
L56684,L,299.2,310.3,1440,47,21,0,0,0,0,0,0
L56685,L,299.2,310.3,1429,40.1,23,0,0,0,0,0,0
H38920,H,299.3,310.4,1548,41.6,25,0,0,0,0,0,0
L56687,L,299.3,310.5,1505,38.8,30,0,0,0,0,0,0
L56688,L,299.2,310.4,1611,36.4,32,0,0,0,0,0,0
M24369,M,299.2,310.4,1502,39.8,34,0,0,0,0,0,0
M24370,M,299.2,310.4,1504,43.3,37,0,0,0,0,0,0
L56691,L,299.1,310.3,1449,40.7,40,0,0,0,0,0,0
L56692,L,299,310.2,1575,37.8,42,0,0,0,0,0,0
M24373,M,299,310.2,1598,33.4,44,0,0,0,0,0,0
L56694,L,299,310.1,1416,45.9,47,0,0,0,0,0,0
L56695,L,299,310.2,1682,28.8,49,0,0,0,0,0,0
L56696,L,298.9,310.1,1341,54.5,51,0,0,0,0,0,0
L56697,L,298.9,310.1,1523,39.1,53,0,0,0,0,0,0
L56698,L,299,310.1,1580,41.9,55,0,0,0,0,0,0
L56699,L,299,310.1,1531,36,57,0,0,0,0,0,0
L56700,L,299,310.1,1375,48.9,59,0,0,0,0,0,0
M24381,M,298.9,310.1,1484,40.4,61,0,0,0,0,0,0
M24382,M,299,310.2,1657,32.3,64,0,0,0,0,0,0
L56703,L,299,310.2,1494,40.6,67,0,0,0,0,0,0
H38938,H,299,310.3,1658,27.6,69,0,0,0,0,0,0
L56705,L,299.1,310.3,1411,42.1,74,0,0,0,0,0,0
M24386,M,299.2,310.4,1395,55.4,76,0,0,0,0,0,0
L56707,L,299.1,310.4,1550,43.9,79,0,0,0,0,0,0
M24388,M,299.1,310.3,1233,59,81,0,0,0,0,0,0
L56709,L,299.1,310.3,1459,46.7,84,0,0,0,0,0,0
H38944,H,299.1,310.4,1405,53.6,86,0,0,0,0,0,0
L56711,L,299.2,310.5,1458,44.1,91,0,0,0,0,0,0
L56712,L,299.2,310.5,1384,48.7,93,0,0,0,0,0,0
L56713,L,299.2,310.5,1705,29.5,95,0,0,0,0,0,0
L56714,L,299.3,310.6,1443,45.7,97,0,0,0,0,0,0
M24395,M,299.3,310.6,1609,31.4,99,0,0,0,0,0,0
L56716,L,299.3,310.5,1818,26,102,0,0,0,0,0,0
M24397,M,299.3,310.6,1457,42.1,104,0,0,0,0,0,0
L56718,L,299.3,310.6,1480,45.1,107,0,0,0,0,0,0
L56719,L,299.4,310.8,1424,47.7,109,0,0,0,0,0,0
M24400,M,299.4,310.8,1628,40.2,111,0,0,0,0,0,0
M24401,M,299.5,310.8,1754,31.3,114,0,0,0,0,0,0
L56722,L,299.6,310.9,1716,28.5,117,0,0,0,0,0,0
M24403,M,299.5,310.9,1378,48.7,119,0,0,0,0,0,0
L56724,L,299.6,311,1708,31,122,0,0,0,0,0,0
L56725,L,299.6,311,1430,38.3,124,0,0,0,0,0,0
M24406,M,299.7,311.2,1560,43.9,126,0,0,0,0,0,0
L56727,L,299.6,311.1,1679,30.7,129,0,0,0,0,0,0
L56728,L,299.6,311.1,1521,37.2,131,0,0,0,0,0,0
M24409,M,299.6,311.1,1649,33.8,133,0,0,0,0,0,0
M24410,M,299.5,311,1451,43.3,136,0,0,0,0,0,0
L56731,L,299.4,310.8,1391,48.9,139,0,0,0,0,0,0
M24412,M,299.3,310.8,1523,40.9,141,0,0,0,0,0,0
L56733,L,299.3,310.7,1495,39.2,144,0,0,0,0,0,0
M24414,M,299.3,310.7,1440,45.5,146,0,0,0,0,0,0
H38969,H,299.4,310.8,1585,31.4,149,0,0,0,0,0,0
L56736,L,299.5,310.8,1374,48.3,154,0,0,0,0,0,0
M24417,M,299.5,310.8,1507,40.2,156,0,0,0,0,0,0
M24418,M,299.5,310.9,1577,34.6,159,0,0,0,0,0,0
L56739,L,299.5,310.9,1496,38.5,162,0,0,0,0,0,0
L56740,L,299.6,310.9,1487,42.5,164,0,0,0,0,0,0
L56741,L,299.6,310.9,1853,26.3,166,0,0,0,0,0,0
M24422,M,299.7,311,1435,50.1,168,0,0,0,0,0,0
M24423,M,299.8,311.1,1763,25.5,171,0,0,0,0,0,0
L56744,L,299.8,311.1,1820,24.9,174,0,0,0,0,0,0
M24425,M,299.8,311.1,1498,38.1,176,0,0,0,0,0,0
L56746,L,299.8,311.1,1603,35.1,179,0,0,0,0,0,0
L56747,L,299.8,311.1,1412,42.5,181,0,0,0,0,0,0
L56748,L,299.8,311.1,1588,38,183,0,0,0,0,0,0
M24429,M,299.8,311,1948,20,185,0,0,0,0,0,0
L56750,L,299.7,310.9,1384,48.2,188,0,0,0,0,0,0
L56751,L,299.7,310.8,1589,36,190,0,0,0,0,0,0
M24432,M,299.7,310.8,1405,47.6,192,0,0,0,0,0,0
L56753,L,299.7,310.9,1491,40.1,195,0,0,0,0,0,0
H38988,H,299.7,310.8,1418,46.6,197,0,0,0,0,0,0
M24435,M,299.6,310.8,1603,35.4,202,0,0,0,0,0,0
L56756,L,299.6,310.7,1922,23.3,205,1,1,0,0,0,0
M24437,M,299.5,310.7,1364,49.5,0,0,0,0,0,0,0
L56758,L,299.4,310.7,1551,41.2,3,0,0,0,0,0,0
L56759,L,299.5,310.7,1589,33.5,5,0,0,0,0,0,0
M24440,M,299.5,310.7,1423,56.5,7,0,0,0,0,0,0
L56761,L,299.4,310.6,1418,53.1,10,0,0,0,0,0,0
M24442,M,299.3,310.5,1404,47.5,12,0,0,0,0,0,0
L56763,L,299.3,310.5,1281,59.8,15,0,0,0,0,0,0
L56764,L,299.3,310.5,1529,41.3,17,0,0,0,0,0,0
M24445,M,299.3,310.5,1563,42.1,19,0,0,0,0,0,0
L56766,L,299.4,310.6,1348,54.5,22,0,0,0,0,0,0
M24447,M,299.3,310.5,1462,40.5,24,0,0,0,0,0,0
H39002,H,299.3,310.4,1510,45.5,27,0,0,0,0,0,0
L56769,L,299.2,310.4,1472,43.3,32,0,0,0,0,0,0
M24450,M,299.2,310.4,1325,52,34,0,0,0,0,0,0
L56771,L,299.2,310.4,1570,37.3,37,0,0,0,0,0,0
L56772,L,299.2,310.4,1379,46.8,39,0,0,0,0,0,0
L56773,L,299.1,310.2,1352,52.8,41,0,0,0,0,0,0
L56774,L,299.1,310.3,1727,28.7,43,0,0,0,0,0,0
H39009,H,299,310.1,1432,50,45,0,0,0,0,0,0
L56776,L,298.9,310.1,1466,43.4,50,0,0,0,0,0,0
L56777,L,298.9,310.1,1510,38,52,0,0,0,0,0,0
L56778,L,299,310.2,1490,41.1,54,0,0,0,0,0,0
L56779,L,299,310.1,1463,37.4,56,0,0,0,0,0,0
M24460,M,298.9,310,1561,45.3,58,0,0,0,0,0,0
L56781,L,298.9,310.1,2109,18,61,0,0,0,0,0,0
L56782,L,298.9,310.2,1705,32.5,63,0,0,0,0,0,0
M24463,M,298.9,310.1,1549,40.2,65,0,0,0,0,0,0
H39018,H,299,310.2,1637,38,68,0,0,0,0,0,0
M24465,M,298.9,310.1,1484,37.9,73,0,0,0,0,0,0
L56786,L,298.9,310.1,1401,44.4,76,0,0,0,0,0,0
L56787,L,298.9,310.1,1571,36.8,78,0,0,0,0,0,0
M24468,M,298.9,310.1,1513,41.5,80,0,0,0,0,0,0
L56789,L,299,310.1,1470,40.3,83,0,0,0,0,0,0
L56790,L,299,310.1,1505,41.3,85,0,0,0,0,0,0
L56791,L,299,310.2,1432,42.2,87,0,0,0,0,0,0
M24472,M,299,310.2,1625,31.8,89,0,0,0,0,0,0
L56793,L,299,310.2,1377,62.5,92,1,0,0,1,0,0
M24474,M,299.1,310.3,1441,43.9,94,0,0,0,0,0,0
M24475,M,299,310.2,1564,39.9,97,0,0,0,0,0,0
L56796,L,298.9,310.1,1580,37.3,100,0,0,0,0,0,0
L56797,L,299,310.2,1516,35.3,102,0,0,0,0,0,0
L56798,L,299,310.1,1447,42.8,104,0,0,0,0,0,0
M24479,M,298.9,310,1323,52.9,106,0,0,0,0,0,0
L56800,L,298.9,310,1470,45.9,109,0,0,0,0,0,0
M24481,M,299,310,2049,19.5,111,0,0,0,0,0,0
L56802,L,298.9,310,1794,27.2,114,0,0,0,0,0,0
L56803,L,298.9,310.1,1356,47.8,116,0,0,0,0,0,0
H39038,H,299,310.1,1555,38.6,118,0,0,0,0,0,0
M24485,M,299,310.1,1487,47.5,123,0,0,0,0,0,0
M24486,M,299,310,1341,58.9,126,0,0,0,0,0,0
M24487,M,298.9,310,1487,36.6,129,0,0,0,0,0,0
H39042,H,299,310,1569,34.3,132,0,0,0,0,0,0
H39043,H,299,310.1,2053,19.7,137,0,0,0,0,0,0
L56810,L,299,310.1,1583,35.8,142,0,0,0,0,0,0
L56811,L,299,310,1672,33.2,144,0,0,0,0,0,0
M24492,M,299,310,1337,57.4,146,0,0,0,0,0,0
H39047,H,299.1,310.1,1421,41.2,149,0,0,0,0,0,0
L56814,L,299.1,310.2,1425,52.7,154,0,0,0,0,0,0
L56815,L,299.2,310.2,1609,33.2,156,0,0,0,0,0,0
L56816,L,299.2,310.3,1507,41.3,158,0,0,0,0,0,0
L56817,L,299.2,310.3,1463,38.9,160,0,0,0,0,0,0
H39052,H,299.3,310.4,1393,44.9,162,0,0,0,0,0,0
L56819,L,299.3,310.4,1725,26.8,167,0,0,0,0,0,0
L56820,L,299.4,310.5,1514,36.1,169,0,0,0,0,0,0
L56821,L,299.3,310.4,1365,53.9,171,0,0,0,0,0,0
L56822,L,299.4,310.5,1372,46.3,173,0,0,0,0,0,0
L56823,L,299.4,310.4,1509,40.6,175,0,0,0,0,0,0
L56824,L,299.3,310.4,1629,32.6,177,0,0,0,0,0,0
L56825,L,299.4,310.5,1749,28.1,179,0,0,0,0,0,0
L56826,L,299.4,310.4,1582,31.7,181,0,0,0,0,0,0
L56827,L,299.2,310.2,1458,47,183,0,0,0,0,0,0
L56828,L,299.1,310.1,1416,41.2,185,0,0,0,0,0,0
H39063,H,299.1,310,1657,33.1,187,0,0,0,0,0,0
M24510,M,299.1,310,1437,41.1,192,0,0,0,0,0,0
M24511,M,299.1,310,1580,36,195,0,0,0,0,0,0
M24512,M,299,310,1488,46.3,198,0,0,0,0,0,0
L56833,L,299,309.9,1373,55.7,201,1,0,0,0,1,0
L56834,L,299.1,310,1367,56.3,203,1,0,0,0,1,0
H39069,H,299.1,310,1431,49.5,205,0,0,0,0,0,0
L56836,L,299,310.1,1623,33,210,0,0,0,0,0,0
L56837,L,299,310,1484,39.6,212,0,0,0,0,0,0
L56838,L,299,309.9,1548,34.5,214,0,0,0,0,0,0
L56839,L,298.9,309.8,1287,61.9,216,1,0,0,0,1,0
M24520,M,298.9,309.8,1392,43.1,218,0,0,0,0,0,0
H39075,H,299,310,1458,44.9,221,0,0,0,0,0,0
M24522,M,299.1,310.1,1570,30.9,226,0,0,0,0,0,0
L56843,L,299.1,310.1,1435,48.8,229,1,0,0,0,1,0
L56844,L,299.1,310.2,1317,54.8,231,1,0,0,0,1,0
L56845,L,299.2,310.3,1610,33.3,233,0,0,0,0,0,0
M24526,M,299.1,310.3,1838,24,235,0,0,0,0,0,0
