Product ID,Type,Air temperature [C],Process temperature [C],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure type
L52055,L,30.55,39.25,1702,31.2,144,0,NOT
M19736,M,30.55,39.25,1540,37.4,146,0,NOT
M19737,M,30.55,39.25,1546,33.7,149,0,NOT
L52058,L,30.55,39.25,1348,51,152,0,NOT
H34293,H,30.55,39.35,1520,35.6,154,0,NOT
M19740,M,30.65,39.45,1527,41.9,159,0,NOT
M19741,M,30.65,39.45,1406,47.1,162,0,NOT
L52062,L,30.55,39.35,1462,46.2,165,0,NOT
M19743,M,30.65,39.45,1684,29.3,167,0,NOT
H34298,H,30.65,39.35,1655,28,170,0,NOT
H34299,H,30.65,39.35,1748,25.1,175,0,NOT
L52066,L,30.65,39.35,1372,45.7,180,0,NOT
L52067,L,30.55,39.35,1481,33.3,182,0,NOT
L52068,L,30.55,39.25,1512,39.2,184,0,NOT
L52069,L,30.55,39.35,1632,36.6,186,0,NOT
L52070,L,30.55,39.25,1525,43.9,188,0,NOT
M19751,M,30.55,39.15,1756,26.4,190,0,NOT
L52072,L,30.55,39.15,1922,23.1,193,0,NOT
M19753,M,30.65,39.35,1448,44.3,195,0,NOT
H34308,H,30.65,39.35,1447,46.6,198,0,NOT
M19755,M,30.65,39.25,1597,33.4,203,0,NOT
M19756,M,30.55,39.25,1642,32.3,206,0,NOT
H34311,H,30.65,39.35,1525,38,209,0,NOT
H34312,H,30.45,39.25,1460,53.7,214,0,NOT
L52079,L,30.45,39.15,2168,17.7,219,0,NOT
L52080,L,30.45,39.25,1388,41.9,221,0,NOT
M19761,M,30.45,39.15,1630,32.4,223,0,NOT
L52082,L,30.45,39.15,1616,29.3,226,0,NOT
L52083,L,30.45,39.25,2232,16.8,0,0,NOT
H34318,H,30.45,39.25,1480,50.7,2,0,NOT
L52085,L,30.45,39.25,1363,53.1,7,0,NOT
H34320,H,30.45,39.25,1436,45.6,9,0,NOT
M19767,M,30.45,39.35,1607,33.7,14,0,NOT
M19768,M,30.45,39.35,1459,48.2,17,0,NOT
L52089,L,30.35,39.25,1481,43.7,20,0,NOT
M19770,M,30.35,39.25,1606,31.7,22,0,NOT
L52091,L,30.35,39.15,1681,29.8,25,0,NOT
L52092,L,30.35,39.05,1511,37.1,27,0,NOT
M19773,M,30.35,39.15,1593,35.2,29,0,NOT
M19774,M,30.35,39.15,1532,41.7,32,0,NOT
H34329,H,30.35,39.15,1386,49,35,0,NOT
H34330,H,30.25,39.15,1769,27.9,40,0,NOT
M19777,M,30.25,39.05,1561,38.2,45,0,NOT
L52098,L,30.15,39.05,1457,40.7,48,0,NOT
L52099,L,30.15,39.05,1506,40,50,0,NOT
L52100,L,30.25,39.05,1337,69.4,52,1,PWF
L52101,L,30.25,39.15,1287,54.8,54,0,NOT
M19782,M,30.25,39.05,1615,35.7,56,0,NOT
M19783,M,30.25,39.05,1972,23.5,59,0,NOT
H34338,H,30.25,39.15,1522,42.1,62,0,NOT
L52105,L,30.25,39.15,1680,30.6,67,0,NOT
L52106,L,30.25,39.15,1502,36,69,0,NOT
M19787,M,30.35,39.15,1543,33.3,71,0,NOT
L52108,L,30.35,39.15,1584,35.2,74,0,NOT
L52109,L,30.35,39.25,1340,44.5,76,0,NOT
L52110,L,30.25,39.15,1663,33.9,78,0,NOT
M19791,M,30.15,38.95,1693,30,80,0,NOT
L52112,L,30.15,38.95,1418,44.7,83,0,NOT
H34347,H,30.25,39.05,1554,36.8,85,0,NOT
L52114,L,30.25,39.05,1580,35.8,90,0,NOT
L52115,L,30.25,39.15,1479,42.8,92,0,NOT
L52116,L,30.35,39.25,1284,70.6,94,1,PWF
L52117,L,30.25,39.15,1540,38.7,96,0,NOT
M19798,M,30.35,39.25,1606,30.1,98,0,NOT
L52119,L,30.45,39.35,1286,62.4,101,0,NOT
L52120,L,30.45,39.45,1502,39.5,103,0,NOT
M19801,M,30.45,39.55,1699,31.5,105,0,NOT
L52122,L,30.35,39.45,1602,34.2,108,0,NOT
H34357,H,30.45,39.45,1436,42,110,0,NOT
M19804,M,30.45,39.55,1765,27.5,115,0,NOT
L52125,L,30.45,39.55,1418,44.1,118,0,NOT
M19806,M,30.55,39.55,1669,31.7,120,0,NOT
L52127,L,30.55,39.55,1395,53.9,123,0,NOT
M19808,M,30.65,39.55,1500,41.7,125,0,NOT
M19809,M,30.65,39.55,1555,33.4,128,0,NOT
M19810,M,30.65,39.55,1919,20.2,131,0,NOT
L52131,L,30.65,39.55,1596,36.6,134,0,NOT
M19812,M,30.65,39.55,1374,53.6,136,0,NOT
L52133,L,30.55,39.35,1670,26.1,139,0,NOT
L52134,L,30.55,39.45,1702,29.1,141,0,NOT
M19815,M,30.65,39.35,1366,45.1,143,0,NOT
M19816,M,30.65,39.35,2344,15.2,146,0,NOT
M19817,M,30.65,39.45,1768,23.9,149,0,NOT
L52138,L,30.65,39.35,1523,47,152,0,NOT
L52139,L,30.65,39.45,1735,25.9,154,0,NOT
L52140,L,30.75,39.55,1339,62.3,156,0,NOT
L52141,L,30.75,39.55,1800,24.3,158,0,NOT
M19822,M,30.85,39.55,1456,51.2,160,0,NOT
L52143,L,30.75,39.55,1789,24.4,163,0,NOT
L52144,L,30.75,39.55,1602,33.9,165,0,NOT
M19825,M,30.65,39.55,1364,49.3,167,0,NOT
L52146,L,30.65,39.45,1793,28.1,170,0,NOT
L52147,L,30.75,39.45,1426,53.4,172,0,NOT
M19828,M,30.75,39.55,1485,43.3,174,0,NOT
L52149,L,30.75,39.55,1528,38.4,177,0,NOT
L52150,L,30.65,39.45,1565,36,179,0,NOT
L52151,L,30.65,39.55,1838,27.8,181,0,NOT
H34386,H,30.65,39.45,1811,24.9,183,0,NOT
L52153,L,30.65,39.55,1461,38.2,188,0,NOT
L52154,L,30.65,39.55,1414,41.7,190,0,NOT
L52155,L,30.55,39.55,1426,45.5,192,0,NOT
L52156,L,30.55,39.55,1359,56.8,194,1,OSF
L52157,L,30.55,39.55,1540,44.8,196,0,NOT
L52158,L,30.45,39.55,1429,47.7,198,0,NOT
M19839,M,30.55,39.55,1612,36.3,200,0,NOT
M19840,M,30.55,39.65,1685,31.8,203,0,NOT
M19841,M,30.55,39.65,1558,37.7,206,0,NOT
L52162,L,30.55,39.85,1811,24.3,209,0,NOT
L52163,L,30.65,39.95,1869,25.8,211,0,NOT
L52164,L,30.65,39.95,1256,58.7,213,1,OSF
M19845,M,30.65,39.85,1789,23.5,215,0,NOT
L52166,L,30.55,39.75,1502,40.5,0,0,NOT
M19847,M,30.55,39.85,1303,54.4,2,0,NOT
L52168,L,30.65,39.95,2497,13,5,1,PWF
L52169,L,30.75,40.05,1499,37.4,7,0,NOT
L52170,L,30.75,40.05,1393,46.5,9,0,NOT
M19851,M,30.75,39.85,1475,41,11,0,NOT
L52172,L,30.65,39.75,1573,34.6,14,0,NOT
L52173,L,30.65,39.75,1819,23.7,16,0,NOT
M19854,M,30.35,39.45,1642,29.4,18,0,NOT
L52175,L,30.45,39.45,1540,39.8,21,0,NOT
M19856,M,30.45,39.65,1400,43.2,23,0,NOT
M19857,M,30.45,39.65,2659,11.4,26,1,PWF
M19858,M,30.45,39.65,1825,25.2,29,0,NOT
M19859,M,30.55,39.75,1532,41.3,32,0,NOT
L52180,L,30.55,39.65,1832,23.6,35,0,NOT
M19861,M,30.45,39.55,2174,17.6,37,0,NOT
L52182,L,30.55,39.65,1627,31.7,40,0,NOT
L52183,L,30.55,39.65,1437,51.3,42,0,NOT
L52184,L,30.55,39.65,1364,46.3,44,0,NOT
M19865,M,30.55,39.75,1444,52.7,46,0,NOT
M19866,M,30.55,39.65,1366,47.3,49,0,NOT
L52187,L,30.65,39.75,1442,48.3,52,0,NOT
H34422,H,30.55,39.65,1488,42.8,54,0,NOT
L52189,L,30.55,39.65,1523,40.7,59,0,NOT
L52190,L,30.55,39.65,1543,38.3,61,0,NOT
M19871,M,30.55,39.65,1634,33.8,63,0,NOT
M19872,M,30.65,39.75,1815,27.8,66,0,NOT
M19873,M,30.65,39.75,1594,35.2,69,0,NOT
L52194,L,30.65,39.85,1452,38.6,72,0,NOT
L52195,L,30.75,39.85,1759,28.4,74,0,NOT
L52196,L,30.75,39.85,1408,47.5,76,0,NOT
L52197,L,30.75,39.85,1483,45,78,0,NOT
M19878,M,30.75,39.85,1620,36.6,80,0,NOT
M19879,M,30.85,39.95,1466,39.5,83,0,NOT
L52200,L,30.95,39.95,1556,36.3,86,0,NOT
L52201,L,30.85,39.85,1350,61.1,88,0,NOT
L52202,L,30.85,39.95,1404,47.1,90,0,NOT
M19883,M,30.85,39.85,1575,34.5,92,0,NOT
L52204,L,30.75,39.95,1639,29,95,0,NOT
M19885,M,30.75,39.95,1473,42.8,97,0,NOT
L52206,L,30.75,40.05,1481,40,100,0,NOT
L52207,L,30.85,40.15,1294,54.6,102,0,NOT
M19888,M,30.75,40.05,1630,29.3,104,0,NOT
M19889,M,30.75,40.05,1624,39.8,107,0,NOT
M19890,M,30.75,39.95,1437,48.3,110,0,NOT
M19891,M,30.65,39.85,1514,45,113,0,NOT
M19892,M,30.85,39.95,1694,31.4,116,0,NOT
L52213,L,30.85,39.95,1564,50.9,119,0,NOT
M19894,M,30.75,39.95,1514,41.1,121,0,NOT
M19895,M,30.85,40.05,1500,40.6,124,0,NOT
L52216,L,30.85,40.05,1615,37.8,127,0,NOT
M19897,M,30.95,40.05,1586,41.1,129,0,NOT
L52218,L,30.95,40.15,1732,28.5,132,0,NOT
H34453,H,30.95,40.15,1689,32.5,134,0,NOT
H34454,H,30.95,40.05,1586,34.6,139,0,NOT
L52221,L,30.85,40.05,1314,47.1,144,0,NOT
L52222,L,30.95,40.05,1569,35.8,146,0,NOT
L52223,L,30.95,40.05,1468,39.4,148,0,NOT
L52224,L,30.95,40.05,1412,47.5,150,0,NOT
M19905,M,30.95,40.05,1510,46.9,152,0,NOT
M19906,M,30.95,40.05,1410,42.4,155,0,NOT
M19907,M,30.95,40.15,1680,29.3,158,0,NOT
H34462,H,30.85,40.05,1271,68.6,161,1,PWF
H34463,H,30.85,39.95,1472,45.5,166,0,NOT
H34464,H,30.85,39.85,1701,30.4,171,0,NOT
L52231,L,30.75,39.85,1480,39.9,176,0,NOT
L52232,L,30.75,39.85,1433,48.4,178,0,NOT
L52233,L,30.65,39.75,1514,34.3,180,0,NOT
L52234,L,30.65,39.75,1619,35.7,182,0,NOT
H34469,H,30.65,39.75,1378,45.6,184,0,NOT
M19916,M,30.75,39.75,1430,53.5,189,0,NOT
L52237,L,30.65,39.75,1367,49.9,192,0,NOT
L52238,L,30.75,39.75,1526,42.5,194,0,NOT
L52239,L,30.75,39.65,1419,47.9,196,0,NOT
L52240,L,30.85,39.65,1542,42.7,198,0,NOT
L52241,L,30.85,39.75,1363,62.5,200,1,OSF
L52242,L,30.85,39.75,1313,53.9,202,0,NOT
H34477,H,30.85,39.75,1495,46.6,0,0,NOT
L52244,L,30.85,39.85,1407,42.1,5,0,NOT
L52245,L,30.95,39.85,1566,37.2,7,0,NOT
L52246,L,30.95,39.95,1550,30.9,9,0,NOT
M19927,M,31.05,40.05,1396,50.5,11,0,NOT
M19928,M,31.15,40.15,1540,39,14,0,NOT
M19929,M,31.05,40.05,1380,48.7,17,0,NOT
M19930,M,31.05,39.95,1608,31.1,20,0,NOT
H34485,H,31.05,39.85,1442,40.9,23,0,NOT
L52252,L,30.95,39.85,1408,45.3,28,0,NOT
M19933,M,30.85,39.85,1454,46.8,30,0,NOT
L52254,L,30.95,39.95,1666,34.6,33,0,NOT
L52255,L,30.95,40.05,1366,46.6,35,0,NOT
L52256,L,31.05,40.05,1464,44.9,37,0,NOT
L52257,L,31.15,40.15,1775,24.9,39,0,NOT
M19938,M,31.15,40.25,1482,43.8,41,0,NOT
M19939,M,31.05,40.25,1411,54.8,44,0,NOT
L52260,L,31.05,40.15,1410,51.6,47,0,NOT
M19941,M,30.95,40.15,1494,39,49,0,NOT
H34496,H,30.95,40.05,1590,43.4,52,0,NOT
L52263,L,30.95,39.95,1327,54.1,57,0,NOT
L52264,L,30.95,39.95,1969,20.8,59,0,NOT
M19945,M,30.85,39.85,1377,56,61,0,NOT
L52266,L,30.85,39.85,1541,45.9,64,0,NOT
M19947,M,30.85,39.85,1685,28.2,66,0,NOT
L52268,L,30.85,39.95,1465,41,69,0,NOT
M19949,M,30.75,39.95,1483,47.2,71,0,NOT
M19950,M,30.75,40.05,1570,40.7,74,0,NOT
L52271,L,30.75,40.05,1345,48.2,77,0,NOT
M19952,M,30.75,40.05,1608,40.6,79,0,NOT
M19953,M,30.85,40.15,1415,52.8,82,0,NOT
M19954,M,30.95,40.35,1470,45.8,85,0,NOT
M19955,M,30.95,40.35,1428,39.9,88,0,NOT
H34510,H,31.05,40.35,1627,32.2,91,0,NOT
L52277,L,31.05,40.25,1457,49.4,96,0,NOT
L52278,L,31.05,40.25,1475,40.2,98,0,NOT
L52279,L,31.05,40.35,1438,50.1,100,0,NOT
M19960,M,31.05,40.35,1437,47.2,102,0,NOT
M19961,M,30.95,40.25,1518,42.4,105,0,NOT
M19962,M,30.95,40.35,1587,33.6,108,0,NOT
L52283,L,30.95,40.25,1399,43.7,111,0,NOT
L52284,L,30.95,40.35,1469,44.6,113,0,NOT
L52285,L,30.95,40.25,1374,56.6,115,0,NOT
L52286,L,30.85,40.15,1519,36.7,117,0,NOT
L52287,L,30.75,40.05,1540,44.4,119,0,NOT
L52288,L,30.75,40.15,1394,51.6,121,0,NOT
M19969,M,30.85,40.25,1389,45.8,123,0,NOT
M19970,M,30.85,40.35,1732,26.2,126,0,NOT
L52291,L,30.95,40.45,1556,37.4,129,0,NOT
M19972,M,30.95,40.45,1441,43.7,131,0,NOT
L52293,L,30.95,40.45,1382,46.7,134,0,NOT
M19974,M,31.05,40.65,1481,44.9,136,0,NOT
M19975,M,31.05,40.55,2113,18.4,139,0,NOT
L52296,L,31.05,40.65,1401,53.9,142,0,NOT
L52297,L,30.95,40.45,1611,31.4,144,0,NOT
M19978,M,31.05,40.45,1512,33.4,146,0,NOT
L52299,L,31.05,40.45,1411,46,149,0,NOT
M19980,M,31.05,40.45,1424,43.7,151,0,NOT
L52301,L,31.05,40.45,1469,40,154,0,NOT
H34536,H,31.05,40.35,1684,29.8,156,0,NOT
M19983,M,31.05,40.35,1532,41.3,161,0,NOT
M19984,M,31.05,40.35,1557,37.3,164,0,NOT
M19985,M,31.15,40.35,1416,48.1,167,0,NOT
L52306,L,31.15,40.35,1802,25.4,170,0,NOT
M19987,M,31.15,40.35,2245,15.1,172,0,NOT
L52308,L,31.05,40.25,1434,42.5,175,0,NOT
M19989,M,30.95,40.15,1725,28.3,177,0,NOT
L52310,L,31.05,40.15,1668,35.7,180,0,NOT
L52311,L,30.95,40.15,1452,43.9,182,0,NOT
L52312,L,30.95,40.15,1415,50,184,0,NOT
L52313,L,30.95,40.05,1824,25.8,186,0,NOT
L52314,L,30.95,40.15,1438,45.5,188,0,NOT
L52315,L,30.95,40.15,1883,24.5,190,0,NOT
L52316,L,31.05,40.25,1735,28.9,192,0,NOT
L52317,L,31.15,40.35,1464,36.7,194,0,NOT
M19998,M,31.15,40.45,1489,40.3,196,0,NOT
M19999,M,31.25,40.45,1510,38.9,199,0,NOT
M20000,M,31.15,40.45,1585,32.1,202,0,NOT
L52321,L,31.25,40.55,1509,35,205,1,TWF
L52322,L,31.25,40.45,1568,39.1,0,0,NOT
M20003,M,31.15,40.35,1525,42,2,0,NOT
L52324,L,31.25,40.55,1607,33.5,5,0,NOT
L52325,L,31.35,40.55,1670,32.9,7,0,NOT
L52326,L,31.25,40.45,1585,38.9,9,0,NOT
L52327,L,31.25,40.45,1569,38.4,11,0,NOT
L52328,L,31.25,40.45,1507,43.1,13,0,NOT
L52329,L,31.15,40.35,1452,41.5,15,0,NOT
L52330,L,31.15,40.35,1590,29.8,17,0,NOT
L52331,L,31.15,40.45,1409,56,19,0,NOT
L52332,L,31.15,40.35,2643,12.7,21,0,NOT
L52333,L,31.05,40.25,1644,31.7,23,0,NOT
L52334,L,31.05,40.25,1568,37.6,25,0,NOT
H34569,H,31.05,40.15,1625,37.3,27,0,NOT
L52336,L,31.05,40.25,1482,41.4,32,0,NOT
H34571,H,30.95,40.15,1397,49.6,34,0,NOT
L52338,L,30.95,40.15,1459,50.3,39,0,NOT
L52339,L,31.05,40.25,1490,44,41,0,NOT
L52340,L,30.95,40.05,1434,50.1,43,0,NOT
M20021,M,30.95,40.05,2028,18.9,45,0,NOT
L52342,L,31.05,40.15,1464,45.9,48,0,NOT
M20023,M,31.05,40.25,1713,23.5,50,0,NOT
M20024,M,31.15,40.25,1624,32.1,53,0,NOT
L52345,L,31.05,40.25,1421,43.4,56,0,NOT
H34580,H,31.05,40.35,1546,41.4,58,0,NOT
L52347,L,31.05,40.25,1639,32.7,63,0,NOT
H34582,H,30.95,40.25,1696,29.6,65,0,NOT
L52349,L,30.95,40.15,1470,39.9,70,0,NOT
M20030,M,30.95,40.15,1480,38.4,72,0,NOT
M20031,M,31.05,40.25,1329,54.5,75,0,NOT
L52352,L,31.05,40.25,1740,28.2,78,0,NOT
M20033,M,31.05,40.35,1739,28.1,80,0,NOT
M20034,M,31.05,40.35,1390,47.8,83,0,NOT
L52355,L,31.05,40.25,1740,23.7,86,0,NOT
M20036,M,30.85,40.15,1844,27.1,88,0,NOT
H34591,H,30.85,39.95,1388,53.2,91,0,NOT
H34592,H,30.85,40.05,1517,43.1,96,0,NOT
M20039,M,30.85,39.95,1450,42.8,101,0,NOT
L52360,L,30.85,40.05,1584,38.7,104,0,NOT
L52361,L,30.85,39.95,1720,28.7,106,0,NOT
L52362,L,30.75,39.95,1586,31.9,108,0,NOT
M20043,M,30.75,39.85,1901,22.5,110,0,NOT
L52364,L,30.85,39.85,1397,42.4,113,0,NOT
L52365,L,30.85,39.85,2012,21.1,115,0,NOT
L52366,L,30.85,39.85,2354,15,117,0,NOT
L52367,L,30.85,39.95,1648,35.7,119,0,NOT
L52368,L,30.85,40.05,1632,30.6,121,0,NOT
M20049,M,30.95,40.05,1427,46.9,123,0,NOT
L52370,L,30.95,40.05,1452,48,126,0,NOT
L52371,L,30.85,40.05,1416,46,128,0,NOT
L52372,L,30.75,39.95,1310,62.9,130,0,NOT
H34607,H,30.85,39.95,1408,39.8,132,0,NOT
M20054,M,30.75,39.95,1668,34.4,137,0,NOT
L52375,L,30.75,39.85,1551,36.8,140,0,NOT
H34610,H,30.75,39.85,1517,36,142,0,NOT
H34611,H,30.65,39.75,1570,35.8,147,0,NOT
L52378,L,30.65,39.65,1428,53.3,152,0,NOT
L52379,L,30.65,39.65,1503,40,154,0,NOT
L52380,L,30.65,39.65,1416,58.7,156,0,NOT
M20061,M,30.55,39.55,1396,47.3,158,0,NOT
L52382,L,30.55,39.55,1335,51.1,161,0,NOT
M20063,M,30.55,39.45,1671,30.5,163,0,NOT
L52384,L,30.55,39.55,1989,22.4,166,0,NOT
L52385,L,30.55,39.55,1468,43.3,168,0,NOT
H34620,H,30.55,39.45,1711,27.6,170,0,NOT
M20067,M,30.65,39.55,1488,41.3,175,0,NOT
L52388,L,30.65,39.55,1664,29.3,178,0,NOT
M20069,M,30.65,39.55,1507,38.5,180,0,NOT
L52390,L,30.55,39.45,1466,42.5,183,0,NOT
L52391,L,30.55,39.35,1433,53.6,185,0,NOT
L52392,L,30.55,39.35,1397,45.7,187,0,NOT
M20073,M,30.55,39.45,1429,43.3,189,0,NOT
L52394,L,30.55,39.55,1572,37.2,192,0,NOT
M20075,M,30.55,39.55,1532,42.7,194,0,NOT
M20076,M,30.55,39.55,1316,51.8,197,0,NOT
M20077,M,30.65,39.65,1420,47.9,200,0,NOT
L52398,L,30.65,39.75,1589,37.2,203,0,NOT
L52399,L,30.65,39.85,1365,59.9,205,1,OSF
L52400,L,30.65,39.85,1633,32.9,207,0,NOT
L52401,L,30.75,39.85,1626,31.4,209,0,NOT
L52402,L,30.75,39.95,1665,29.6,0,0,NOT
M20083,M,30.75,40.05,1350,47.2,2,0,NOT
L52404,L,30.75,40.05,1590,31.9,5,0,NOT
M20085,M,30.85,40.05,1437,53.9,7,0,NOT
L52406,L,30.75,39.85,1403,48.3,10,0,NOT
L52407,L,30.75,39.95,1440,41.1,12,0,NOT
M20088,M,30.75,39.95,1343,61.4,14,0,NOT
H34643,H,30.75,39.95,1790,26.7,17,0,NOT
M20090,M,30.65,39.95,2117,18.6,22,0,NOT
L52411,L,30.65,39.95,1458,42.2,25,0,NOT
L52412,L,30.45,39.75,1381,57.8,27,0,NOT
L52413,L,30.45,39.75,1450,45.3,29,0,NOT
L52414,L,30.55,39.75,1461,50.1,31,0,NOT
M20095,M,30.55,39.75,1511,41,33,0,NOT
L52416,L,30.65,39.95,1394,45.4,36,0,NOT
L52417,L,30.65,39.85,1499,42.3,38,0,NOT
L52418,L,30.55,39.85,1457,44.1,40,0,NOT
L52419,L,30.55,39.85,1753,29,42,0,NOT
L52420,L,30.55,39.85,1694,28,44,0,NOT
L52421,L,30.55,39.95,1683,28.4,46,0,NOT
L52422,L,30.55,39.95,1496,47.4,48,0,NOT
L52423,L,30.55,39.95,1721,34.8,50,0,NOT
L52424,L,30.45,39.85,1593,31.6,52,0,NOT
L52425,L,30.45,39.85,1575,38.3,54,0,NOT
L52426,L,30.35,39.85,1465,41,56,0,NOT
L52427,L,30.45,39.95,1405,38.3,58,0,NOT
M20108,M,30.35,39.85,1902,21.6,60,0,NOT
M20109,M,30.25,39.75,1422,39.9,63,0,NOT
L52430,L,30.35,39.75,1332,52.9,66,0,NOT
M20111,M,30.25,39.75,1307,54.3,68,0,NOT
L52432,L,30.35,39.85,1322,59.5,71,0,NOT
L52433,L,30.35,39.85,1547,40.3,73,0,NOT
L52434,L,30.35,39.95,1897,23.6,75,0,NOT
M20115,M,30.35,39.85,1403,51.9,77,0,NOT
L52436,L,30.35,39.85,1393,51.6,80,0,NOT
L52437,L,30.35,39.85,1482,38.5,82,0,NOT
M20118,M,30.35,39.75,1572,44.7,84,0,NOT
L52439,L,30.35,39.75,1544,36.9,87,0,NOT
M20120,M,30.35,39.85,1492,46.1,89,0,NOT
L52441,L,30.25,39.65,1513,35.8,92,0,NOT
L52442,L,30.25,39.65,1449,43.9,94,0,NOT
L52443,L,30.35,39.65,1877,22.3,96,0,NOT
L52444,L,30.25,39.65,1376,53.4,98,0,NOT
M20125,M,30.35,39.75,1883,23.3,100,0,NOT
M20126,M,30.25,39.65,1518,38.7,103,0,NOT
M20127,M,30.35,39.75,1438,42.8,106,0,NOT
L52448,L,30.25,39.75,1389,54.1,109,0,NOT
L52449,L,30.35,39.75,1504,44.8,111,0,NOT
L52450,L,30.35,39.75,1275,64.4,113,0,NOT
L52451,L,30.45,39.85,1534,39.7,115,0,NOT
M20132,M,30.45,39.85,1396,38.2,117,0,NOT
L52453,L,30.45,39.95,1395,44.1,120,0,NOT
L52454,L,30.45,39.85,1617,30.9,122,0,NOT
L52455,L,30.55,39.95,1423,41.2,124,0,NOT
L52456,L,30.35,39.85,1606,34,126,0,NOT
L52457,L,30.35,39.75,1501,44,128,0,NOT
M20138,M,30.35,39.75,1618,30.4,130,0,NOT
L52459,L,30.45,39.85,1522,35.8,133,0,NOT
L52460,L,30.45,39.75,1480,41.4,135,0,NOT
M20141,M,30.55,39.85,1469,39.9,137,0,NOT
H34696,H,30.65,40.05,1381,52.4,140,0,NOT
L52463,L,30.65,40.05,1525,41.9,145,0,NOT
M20144,M,30.65,40.05,1732,29.6,147,0,NOT
L52465,L,30.65,39.95,1523,39.8,150,0,NOT
L52466,L,30.65,39.95,1422,42.4,152,0,NOT
H34701,H,30.65,40.05,1506,46.9,154,0,NOT
L52468,L,30.65,40.05,1531,39.4,159,0,NOT
M20149,M,30.75,40.15,1507,34.3,161,0,NOT
L52470,L,30.75,40.15,1526,40.7,164,0,NOT
L52471,L,30.65,40.15,1406,52.1,166,0,NOT
M20152,M,30.75,40.15,1567,35,168,0,NOT
M20153,M,30.75,40.25,1464,49.1,171,0,NOT
L52474,L,30.75,40.25,1442,48.5,174,0,NOT
L52475,L,30.65,40.05,1336,47.8,176,0,NOT
H34710,H,30.65,40.05,1379,50.2,178,0,NOT
L52477,L,30.55,39.95,1406,48.6,183,0,NOT
M20158,M,30.55,39.95,2130,18.1,185,0,NOT
L52479,L,30.55,39.95,1355,49.1,188,0,NOT
M20160,M,30.65,40.05,1710,26.5,190,0,NOT
L52481,L,30.65,39.95,1309,55.8,193,0,NOT
L52482,L,30.75,39.95,1491,37.2,195,0,NOT
L52483,L,30.75,40.05,1481,44.1,197,0,NOT
L52484,L,30.75,39.95,1425,49.3,199,0,NOT
H34719,H,30.75,40.05,1680,29.1,201,0,NOT
H34720,H,30.85,40.05,1612,31.7,206,0,NOT
L52487,L,30.85,40.15,1530,34.8,211,0,NOT
L52488,L,30.85,40.05,1481,42.6,213,0,NOT
M20169,M,30.75,40.05,1422,48,215,1,TWF
L52490,L,30.65,39.85,1427,43,0,0,NOT
H34725,H,30.55,39.75,1460,49.8,2,0,NOT
L52492,L,30.45,39.75,1873,23.5,7,0,NOT
M20173,M,30.55,39.75,1566,32.6,9,0,NOT
L52494,L,30.45,39.65,1701,30.8,12,0,NOT
L52495,L,30.45,39.65,1710,27.2,14,0,NOT
M20176,M,30.45,39.65,1689,33.1,16,0,NOT
L52497,L,30.45,39.55,1637,32.9,19,0,NOT
L52498,L,30.35,39.45,1496,39,21,0,NOT
M20179,M,30.35,39.55,1402,47,23,0,NOT
L52500,L,30.25,39.55,1363,45.5,26,0,NOT
M20181,M,30.25,39.55,1576,49.9,28,0,NOT
M20182,M,30.25,39.55,1357,55.3,31,0,NOT
M20183,M,30.25,39.55,1399,48.4,34,0,NOT
M20184,M,30.25,39.65,1526,30.8,37,0,NOT
L52505,L,30.35,39.55,1694,27.3,40,0,NOT
M20186,M,30.35,39.55,1420,49.1,42,0,NOT
M20187,M,30.35,39.55,2116,16.7,45,0,NOT
M20188,M,30.55,39.75,1406,41.9,48,0,NOT
L52509,L,30.55,39.85,1456,45.5,51,0,NOT
L52510,L,30.45,39.75,1588,31.9,53,0,NOT
L52511,L,30.55,39.65,1448,44.5,55,0,NOT
H34746,H,30.45,39.55,1403,46.2,57,0,NOT
M20193,M,30.35,39.45,1405,51.6,62,0,NOT
M20194,M,30.25,39.45,2706,9.8,65,1,PWF
M20195,M,30.15,39.25,1505,38.9,68,0,NOT
L52516,L,30.05,39.25,1663,33.7,71,0,NOT
M20197,M,30.15,39.45,1482,44.4,73,0,NOT
M20198,M,30.15,39.35,1674,32.7,76,0,NOT
M20199,M,30.25,39.55,1594,32.8,79,0,NOT
L52520,L,30.35,39.55,1393,49.3,82,0,NOT
H34755,H,30.35,39.65,1404,55.8,84,0,NOT
M20202,M,30.35,39.65,1375,45.7,89,0,NOT
L52523,L,30.35,39.65,1607,38.4,92,0,NOT
L52524,L,30.25,39.65,1360,50.8,94,0,NOT
L52525,L,30.35,39.65,1524,39.4,96,0,NOT
L52526,L,30.25,39.55,1534,35.5,98,0,NOT
L52527,L,30.15,39.55,1262,63.8,100,0,NOT
L52528,L,30.15,39.45,1623,34.6,102,0,NOT
M20209,M,30.15,39.55,1642,33.6,104,0,NOT
M20210,M,30.25,39.65,1622,35.1,107,0,NOT
M20211,M,30.35,39.75,1530,34.5,110,0,NOT
M20212,M,30.25,39.65,1590,36.3,113,0,NOT
L52533,L,30.25,39.55,1589,34,116,0,NOT
L52534,L,30.25,39.45,1462,37.5,118,0,NOT
H34769,H,30.15,39.35,1328,49.8,120,0,NOT
H34770,H,30.15,39.45,1692,29,125,0,NOT
L52537,L,30.15,39.35,1968,20.6,130,0,NOT
